0.469953328371048	0.3550984859466553	0.5736996531486511	0.5194960236549377	0.43779924511909485	0.3410491645336151	0.3696889281272888	0.4974512755870819	0.4394691586494446	0.4177585244178772	0.23370738327503204	0.27365216612815857	0.46947044134140015	0.29967713356018066	0.16999855637550354	0.39534735679626465	0.5692713856697083	0.4460456371307373	0.3907792568206787	0.42147085070610046	0.7168324589729309	0.4259316623210907	0.5203689336776733	0.37901443243026733	0.41081365942955017	0.5131577253341675	0.3056124746799469	0.34268561005592346	0.364745557308197	0.4306166470050812	0.4589758515357971	0.44544219970703125	0.6135780811309814	0.5466961860656738	0.5230352282524109	0.6191354990005493	0.4032311737537384	0.4360570013523102	0.3111090064048767	0.38324204087257385	0.3526628017425537	0.3523756265640259	0.605191171169281	0.45398828387260437	0.34426790475845337	0.4495760202407837	0.3554719388484955	0.399679571390152	0.44811514019966125	0.5116692185401917	0.2396051436662674	0.4565039575099945	0.33277952671051025	0.31365615129470825	0.5462378263473511	0.5150127410888672	0.4377506673336029	0.43768322467803955	0.459482342004776	0.5401583909988403	0.46555617451667786	0.6609352231025696	0.40635913610458374	0.37916675209999084	0.2517666518688202	0.4125330448150635	0.37163427472114563	0.48365721106529236	0.29933005571365356	0.6639597415924072	0.34992507100105286	0.4392242431640625	0.42298245429992676	0.4258946478366852	0.4238985776901245	0.27515465021133423	0.38701701164245605	0.6359348297119141	0.3945533335208893	0.46397414803504944	0.3630451261997223	0.285010427236557	0.3090083599090576	0.36652129888534546	0.28906571865081787	0.36197829246520996	0.4186609983444214	0.3525659739971161	0.43477654457092285	0.6668266654014587	0.4984409809112549	0.5246267318725586	0.47777241468429565	0.45598146319389343	0.5166491270065308	0.4747976064682007	0.47666335105895996	0.6570210456848145	0.5543395280838013	0.4160727560520172	0.5594620704650879	0.5596047043800354	0.6062238812446594	0.4504278600215912	0.578447163105011	0.3401895761489868	0.6307492256164551	0.4591885507106781	0.5134559869766235	0.3232066035270691	0.6558878421783447	0.38355520367622375	0.2978360652923584	0.5013368129730225	0.5256525278091431	0.42425474524497986	0.42967963218688965	0.5706927180290222	0.470929354429245	0.6524310111999512	0.4045982360839844	0.32063889503479004	0.40096476674079895	0.3495425879955292	0.5042802095413208	0.5200861096382141	0.46873965859413147	0.3657355010509491	0.36696383357048035	0.4663963317871094	0.5006873607635498	0.48390746116638184	0.4145571291446686	0.3202293813228607	0.37410569190979004	0.3464205265045166	0.5525505542755127	0.4110701382160187	0.2914433777332306	0.2786930501461029	0.5746208429336548	0.2685879170894623	0.5756898522377014	0.24341031908988953	0.43326225876808167	0.6355555653572083	0.5155964493751526	0.39900386333465576	0.480185329914093	0.43809041380882263	0.5483989119529724	0.3253248929977417	0.38187748193740845	0.7108721733093262	0.4342707395553589	0.40698930621147156	0.3243938088417053	0.7238365411758423	0.3549881875514984	0.5778107047080994	0.6609508991241455	0.32105517387390137	0.5721635222434998	0.5196662545204163	0.22673802077770233	0.25519615411758423	0.27593278884887695	0.5391647219657898	0.2595384418964386	0.22293218970298767	0.3091360032558441	0.5998197793960571	0.5338722467422485	0.46510013937950134	0.3748987019062042	0.3846569061279297	0.4860987365245819	0.40440866351127625	0.32459020614624023	0.3245525360107422	0.4992232024669647	0.5153587460517883	0.17679843306541443	0.39197659492492676	0.43036094307899475	0.40520668029785156	0.6315067410469055	0.3921096920967102	0.4773717224597931	0.6298137307167053	0.4547218084335327	0.4380195140838623	0.28465375304222107	0.45329639315605164	0.43332618474960327	0.7386934161186218	0.5682331323623657	0.7371842265129089	0.37787362933158875	0.3960602879524231	0.3546942174434662	0.40816763043403625	0.522040069103241	0.4702273905277252	0.5199997425079346	0.49553027749061584	0.45386746525764465	0.31383195519447327	0.747473955154419	0.3214450478553772	0.2807880938053131	0.3957194983959198	0.3277076780796051	0.30040374398231506	0.4133986234664917	0.2405516803264618	0.6203133463859558	0.5288006067276001	0.4728596806526184	0.41582122445106506	0.3319093883037567	0.39424121379852295	0.36706098914146423	0.3522624969482422	0.3201768100261688	0.24541549384593964	0.4726603329181671	0.5232500433921814	0.28376707434654236	0.6030361652374268	0.334492027759552	0.45903176069259644	0.19392390549182892	0.5802767276763916	0.5876820683479309	0.37318360805511475	0.36357513070106506	0.3343851566314697	0.6041175127029419	0.36801913380622864	0.2014162689447403	0.47524720430374146	0.3403104543685913	0.42585667967796326	0.5645133852958679	0.36648228764533997	0.42766621708869934	0.4424988925457001	0.47449877858161926	0.42590805888175964	0.4233885705471039	0.34781476855278015	0.584128737449646	0.5399413108825684	0.3029346168041229	0.17531129717826843	0.6140725016593933	0.2141086757183075	0.4252849519252777	0.4290858209133148	0.3145075738430023	0.4194687008857727	0.5964398980140686	0.3920900523662567	0.4785548746585846	0.3539607524871826	0.4152089059352875	0.2912161946296692	0.5191650390625	0.5358651876449585	0.5355615019798279	0.35702747106552124	0.39357924461364746	0.560279905796051	0.535912275314331	0.32525184750556946	0.17302259802818298	0.6025099754333496	0.646266758441925	0.37212932109832764	0.47655540704727173	0.21982455253601074	0.4567076563835144	0.5488622784614563	0.5175713300704956	0.40573441982269287	0.5805143117904663	0.5692824721336365	0.20217794179916382	0.5374917984008789	0.3121299743652344	0.3539733588695526	0.3706902861595154	0.6223093271255493	0.48937365412712097	0.35225909948349	0.4432777166366577	0.3254419267177582	0.45696669816970825	0.2302270084619522	0.4448765218257904	0.42428603768348694	0.5582389235496521	0.42850878834724426	0.2274719774723053	0.3170855939388275	0.4029795527458191	0.5501739978790283	0.49451252818107605	0.3277091979980469	0.3752099573612213	0.4435582458972931	0.5439811944961548	0.3926888406276703	0.4616849422454834	0.34991082549095154	0.3189534842967987	0.3266586363315582	0.5768332481384277	0.37434256076812744	0.5723507404327393	0.47522953152656555	0.5139506459236145	0.5263895988464355	0.39152854681015015	0.23366476595401764	0.42803844809532166	0.5477829575538635	0.5165184140205383	0.6785395741462708	0.4849816560745239	0.4489858150482178	0.4647252559661865	0.42638054490089417	0.4715503454208374	0.33603963255882263	0.5583308935165405	0.34951260685920715	0.5920094847679138	0.6086034774780273	0.37397029995918274	0.3627977669239044	0.30273088812828064	0.3668632507324219	0.508945107460022	0.5593098402023315	0.49156275391578674	0.31774213910102844	0.300516277551651	0.486044704914093	0.4666346609592438	0.5627548098564148	0.30259180068969727	0.6567655205726624	0.6213136911392212	0.1802065670490265	0.4833788573741913	0.3788575828075409	0.5531521439552307	0.47549182176589966	0.406113862991333	0.40421444177627563	0.43615293502807617	0.3841916620731354	0.4287106394767761	0.3623614013195038	0.3020862936973572	0.44675174355506897	0.3166161775588989	0.34464672207832336	0.6769676208496094	0.3540593683719635	0.3926544487476349	0.3729960322380066	0.5565534830093384	0.4878334403038025	0.625545084476471	0.5915084481239319	0.4015999734401703	0.2944675385951996	0.24064020812511444	0.3780723810195923	0.5133776664733887	0.6329216957092285	0.4034442901611328	0.3292374610900879	0.3870134651660919	0.4318317472934723	0.4253425896167755	0.36022642254829407	0.40699759125709534	0.45432597398757935	0.37259724736213684	0.3391560912132263	0.5256586074829102	0.41134169697761536	0.758080780506134	0.45506536960601807	0.3898508846759796	0.44760483503341675	0.5038475394248962	0.6536476016044617	0.40154558420181274	0.3330385684967041	0.2971934974193573	0.5069777369499207	0.41601884365081787	0.2947949171066284	0.48529714345932007	0.33064863085746765	0.4544208347797394	0.4811774790287018	0.4607647955417633	0.5467684268951416	0.3384736180305481	0.3269883096218109	0.45116326212882996	0.35283422470092773	0.4282741844654083	0.5333934426307678	0.49100789427757263	0.3977537751197815	0.2877298891544342	0.46066704392433167	0.9970242381095886	0.3542066216468811	0.42356279492378235	0.6944786906242371	0.4528055787086487	0.4608316123485565	0.44945192337036133	0.4699473977088928	0.4306756258010864	0.5550124645233154	0.39650964736938477	0.5069289803504944	0.3899780213832855	0.3961876928806305	0.44048917293548584	0.5208842158317566	0.3511677086353302	0.48374950885772705	0.42446377873420715	0.4855497181415558	0.5249227285385132	0.4756351411342621	0.25202447175979614	0.6145942211151123	0.3906712532043457	0.3286067545413971	0.28209084272384644	0.410417765378952	0.34303030371665955	0.4899637997150421	0.5216320157051086	0.4939468204975128	0.2220468670129776	0.41788193583488464	0.4225623607635498	0.3205777704715729	0.5083010196685791	0.49671679735183716	0.4294731616973877	0.3794604241847992	0.469166100025177	0.47862282395362854	0.5270378589630127	0.39268758893013	0.3014570474624634	0.7274579405784607	0.4651374816894531	0.5986685752868652	0.334484726190567	0.5008422136306763	0.33075881004333496	0.5313056707382202	0.3660908043384552	0.4382164180278778	0.43592292070388794	0.29110944271087646	0.38326552510261536	0.3034430146217346	0.26081717014312744	0.31275585293769836	0.4254140555858612	0.43900975584983826	0.41624313592910767	0.2917023003101349	0.4190235435962677	0.5601050853729248	0.499924898147583	0.4576587378978729	0.3114944100379944	0.520402729511261	0.38529232144355774	0.5206059217453003	0.38455966114997864	0.6818229556083679	0.3655744791030884	0.40490099787712097	0.46054890751838684	0.4523790180683136	0.6914030313491821	0.4525437355041504	0.2841874063014984	0.6708301901817322	0.42588844895362854	0.5521008372306824	0.21297620236873627	0.43824779987335205	0.4943566620349884	0.3326123356819153	0.30526262521743774	0.5660611391067505	0.43602171540260315	0.4431423544883728	0.21139565110206604	0.38352054357528687	0.532809317111969	0.4395827054977417	0.43492573499679565	0.4574207365512848	0.3741542398929596	0.42628633975982666	0.36514702439308167	0.4190065860748291	0.3106600046157837	0.542643666267395	0.47652003169059753	0.22400450706481934	0.5140404105186462	0.2959522008895874	0.3799552917480469	0.35984599590301514	0.30005544424057007	0.529273509979248	0.591545820236206	0.45928165316581726	0.5504890084266663	0.5187360644340515	0.4525448977947235	0.5300971269607544	0.5545143485069275	0.35772034525871277	0.5717229843139648	0.3638836145401001	0.4061761200428009	0.37289783358573914	0.3829610049724579	0.31796184182167053	0.29139944911003113	0.3279564082622528	0.34273502230644226	0.6616015434265137	0.6781471967697144	0.2519814670085907	0.3866885006427765	0.3157061040401459	0.4723110496997833	0.5335596799850464	0.3854857087135315	0.3414924442768097	0.29740455746650696	0.36445337533950806	0.43555235862731934	0.5295884609222412	0.3240530490875244	0.3699769079685211	0.36394205689430237	0.4714351296424866	0.3186695873737335	0.43188056349754333	0.46963804960250854	0.4060749113559723	0.47129935026168823	0.7308568954467773	0.3821747303009033	0.39318224787712097	0.3888472318649292	0.24271290004253387	0.5376302599906921	0.2885238230228424	0.345915824174881	0.42754048109054565	0.5138574242591858	0.3376418650150299	0.5885939002037048	0.46280279755592346	0.5717253684997559	0.5510123372077942	0.5211427807807922	0.39365896582603455	0.39153242111206055	0.2397981882095337	0.3543958365917206	0.40951818227767944	0.5348469018936157	0.44520869851112366	0.510960042476654	0.374367892742157	0.5178040266036987	0.3434440493583679	0.45580238103866577	0.45700815320014954	0.4667057394981384	0.40118154883384705	0.5324298143386841	0.6716063618659973	0.2036304622888565	0.40363141894340515	0.4603078365325928	0.3195226192474365	0.35876232385635376	0.499155193567276	0.576005756855011	0.5302747488021851	0.6796789169311523	0.3932405710220337	0.3618199825286865	0.2735329866409302	0.5956233143806458	0.4016897678375244	0.591756284236908	0.49928590655326843	0.49336594343185425	0.4027864634990692	0.4429391026496887	0.3735980987548828	0.5103917121887207	0.4663762152194977	0.24592922627925873	0.3476024866104126	0.41963690519332886	0.2936035990715027	0.315611869096756	0.33404460549354553	0.30522337555885315	0.38991978764533997	0.3986074924468994	0.4438241422176361	0.4303780794143677	0.5156049728393555	0.5120505690574646	0.3720824122428894	0.4460681080818176	0.4382466673851013	0.3459354341030121	0.4053468108177185	0.3577224910259247	0.4267413020133972	0.465304434299469	0.48894181847572327	0.5143173933029175	0.4454696774482727	0.4282325506210327	0.2970585823059082	0.3515505790710449	0.484345406293869	0.5429323315620422	0.5779475569725037	0.4427250325679779	0.46021363139152527	0.5020086765289307	0.3247472941875458	0.27647334337234497	0.43364736437797546	0.31042972207069397	0.3432431221008301	0.41320276260375977	0.49053582549095154	0.3492157459259033	0.3375089466571808	0.3648177981376648	0.4869100749492645	0.49937233328819275	0.34367799758911133	0.35135215520858765	0.4417859613895416	0.4830111265182495	0.48985180258750916	0.49992355704307556	0.3734912574291229	0.5502594709396362	0.1888820081949234	0.5507698655128479	0.6921331286430359	0.1836443692445755	0.4591556787490845	0.3607959449291229	0.3536016047000885	0.42081186175346375	0.37102851271629333	0.5133821964263916	0.3979231119155884	0.45170122385025024	0.4583258628845215	0.39950522780418396	0.5140429139137268	0.43766671419143677	0.41308581829071045	0.4976794123649597	0.3606179654598236	0.39576107263565063	0.6100866198539734	0.6488990187644958	0.47350937128067017	0.3645525574684143	0.31928160786628723	0.3435084819793701	0.5095827579498291	0.356539249420166	0.29535970091819763	0.4715682864189148	0.2910832464694977	0.43757060170173645	0.3565923869609833	0.339486300945282	0.38705912232398987	0.4879944324493408	0.48311567306518555	0.5018417239189148	0.2336033582687378	0.48543781042099	0.4193304479122162	0.6678494811058044	0.5165957808494568	0.47338297963142395	0.4748612344264984	0.3547879457473755	0.17591215670108795	0.5679996013641357	0.5409272313117981	0.4126177132129669	0.558279812335968	0.28090736269950867	0.5181206464767456	0.34321293234825134	0.3270159065723419	0.21863147616386414	0.33182814717292786	0.3082064092159271	0.5066396594047546	0.27953383326530457	0.5042238831520081	0.4377972483634949	0.636332094669342	0.3541133999824524	0.6902081370353699	0.19854658842086792	0.2724951505661011	0.46536433696746826	0.4745246469974518	0.5175265073776245	0.2628750205039978	0.5240074992179871	0.33326441049575806	0.2868179678916931	0.44605907797813416	0.31238454580307007	0.4233604669570923	0.5131701827049255	0.4640763998031616	0.33205074071884155	0.5809464454650879	0.4770788550376892	0.5049498677253723	0.3525615632534027	0.4547829031944275	0.3277759850025177	0.45216435194015503	0.39404839277267456	0.22887685894966125	0.6190961599349976	0.44952988624572754	0.3863372802734375	0.42559391260147095	0.438927561044693	0.14149005711078644	0.4265626072883606	0.267937034368515	0.5611293315887451	0.34010767936706543	0.5435665249824524	0.47124481201171875	0.29043853282928467	0.6533142328262329	0.5256290435791016	0.5471529960632324	0.5515636205673218	0.45756611227989197	0.4818829894065857	0.44271227717399597	0.37525734305381775	0.23030447959899902	0.5468108654022217	0.31376147270202637	0.5482395887374878	0.4819999933242798	0.37071073055267334	0.8396448493003845	0.43007779121398926	0.5218967795372009	0.6930882930755615	0.3257710039615631	0.3080160617828369	0.37063613533973694	0.5288577079772949	0.4383804202079773	0.22203004360198975	0.3739619255065918	0.3016182780265808	0.4316924810409546	0.3862234652042389	0.32025089859962463	0.41794177889823914	0.6179044842720032	0.3804486393928528	0.33976566791534424	0.47206807136535645	0.35485023260116577	0.4754113554954529	0.4654015004634857	0.5609168410301208	0.45431235432624817	0.41854873299598694	0.37771227955818176	0.23779237270355225	0.3900108337402344	0.5654998421669006	0.5831820368766785	0.37811747193336487	0.3806993067264557	0.5336796045303345	0.47352099418640137	0.5249096751213074	0.4489719867706299	0.4955640137195587	0.29451754689216614	0.43343794345855713	0.33445966243743896	0.35742926597595215	0.5474859476089478	0.6853052973747253	0.39524197578430176	0.30391401052474976	0.4151955544948578	0.4950600564479828	0.3729269802570343	0.19212017953395844	0.45556142926216125	0.4438008666038513	0.2793939709663391	0.5876781940460205	0.5446396470069885	0.4519094228744507	0.5230924487113953	0.24978727102279663	0.36483633518218994	0.340652734041214	0.5217326283454895	0.32699054479599	0.5424647927284241	0.27129948139190674	0.28680485486984253	0.39289724826812744	0.43334999680519104	0.5403356552124023	0.34553107619285583	0.4154060482978821	0.3857325315475464	0.35558319091796875	0.524670422077179	0.38605383038520813	0.4136502146720886	0.4272458553314209	0.46440544724464417	0.40266111493110657	0.5972625017166138	0.41779929399490356	0.452470064163208	0.29425346851348877	0.3246477544307709	0.4346308708190918	0.42962756752967834	0.6009509563446045	0.5539566874504089	0.3539741337299347	0.45313557982444763	0.580222487449646	0.4035802483558655	0.47730258107185364	0.24165451526641846	0.4556752145290375	0.5055133104324341	0.4393128752708435	0.5310408473014832	0.504166305065155	0.37097036838531494	0.5701037645339966	0.1538246124982834	0.2813088595867157	0.36711034178733826	0.4582922160625458	0.45054078102111816	0.3159790337085724	0.4609628915786743	0.27289751172065735	0.41830435395240784	0.7275446057319641	0.45459887385368347	0.3164895176887512	0.47339677810668945	0.5301916003227234	0.7913472652435303	0.5108197927474976	0.40279054641723633	0.523899495601654	0.5547025203704834	0.6195323467254639	0.33870837092399597	0.34078511595726013	0.40716832876205444	0.46775656938552856	0.5082693099975586	0.4114808440208435	0.41176527738571167	0.48556819558143616	0.3499038517475128	0.5242093801498413	0.42174309492111206	0.521957278251648	0.38070765137672424	0.7187869548797607	0.42015403509140015	0.39657914638519287	0.5423344373703003	0.5310768485069275	0.7362861633300781	0.24016520380973816	0.606328547000885	0.5216705799102783	0.2740804851055145	0.3742871880531311	0.4648105204105377	0.35528960824012756	0.5497880578041077	0.43943560123443604	0.42904067039489746	0.45545515418052673	0.4123021364212036	0.34661880135536194	0.5802047252655029	0.5392218232154846	0.2255241572856903	0.5724555253982544	0.4796648621559143	0.6133612990379333	0.46974828839302063	0.46436160802841187	0.39435669779777527	0.1984890103340149	0.35360071063041687	0.5535861253738403	0.5129542350769043	0.3861079812049866	0.34978896379470825	0.2709738314151764	0.42645198106765747	0.4699707329273224	0.44544196128845215	0.42973992228507996	0.49749624729156494	0.3545510172843933	0.41970738768577576	0.3799087107181549	0.2971261143684387	0.4741082787513733	0.5085092782974243	0.3930690586566925	0.473506897687912	0.7258063554763794	0.4785703122615814	0.5482271313667297	0.25980767607688904	0.44728097319602966	0.4277663826942444	0.36198416352272034	0.28155776858329773	0.4584299623966217	0.4336106479167938	0.2612157464027405	0.5831759572029114	0.40880268812179565	0.48386844992637634	0.5681825876235962	0.28546273708343506	0.4307847023010254	0.5074948072433472	0.5280174612998962	0.49449408054351807	0.30742502212524414	0.40946468710899353	0.2968805134296417	0.472812682390213	0.37152063846588135	0.6010847687721252	0.6003696918487549	0.3687540292739868	0.43424734473228455	0.4974778890609741	0.4746147394180298	0.4638039767742157	0.2637101113796234	0.47004809975624084	0.5910868644714355	0.3331618010997772	0.2846149206161499	0.5126646161079407	0.452391654253006	0.4748360812664032	0.5420095324516296	0.6119775772094727	0.3534489870071411	0.3250356614589691	0.44813257455825806	0.1967497617006302	0.2655574381351471	0.3109811544418335	0.4778921902179718	0.5316813588142395	0.32137972116470337	0.4886586368083954	0.4595199227333069	0.5226503014564514	0.5436709523200989	0.15276175737380981	0.4942809045314789	0.4901224970817566	0.4127085208892822	0.45043981075286865	0.4535771608352661	0.6983402967453003	0.4917011260986328	0.5125109553337097	0.46638932824134827	0.46971333026885986	0.39154526591300964	0.3078197240829468	0.31678134202957153	0.5560604929924011	0.7251671552658081	0.26886510848999023	0.4072085916996002	0.44629213213920593	0.199081689119339	0.4870184361934662	0.38645896315574646	0.3031741678714752	0.4670817255973816	0.38459405303001404	0.5040510296821594	0.5496974587440491	0.46997717022895813	0.3907369375228882	0.32208380103111267	0.30047494173049927	0.4482699930667877	0.43576866388320923	0.4144843816757202	0.48086854815483093	0.2811241149902344	0.4911250174045563	0.5404702425003052	0.5831389427185059	0.44995570182800293	0.5868244767189026	0.32001250982284546	0.43075284361839294	0.31621676683425903	0.5284738540649414	0.3890601098537445	0.3974086344242096	0.27687275409698486	0.7001694440841675	0.4038374722003937	0.4507454037666321	0.5197495222091675	0.2919835150241852	0.39337581396102905	0.32379406690597534	0.5922022461891174	0.30978283286094666	0.4336419403553009	0.6305481791496277	0.4851665496826172	0.3380107879638672	0.341472327709198	0.3877498507499695	0.3302799165248871	0.3172752261161804	0.476570725440979	0.36115115880966187	0.2959872782230377	0.327398419380188	0.405587375164032	0.5653744339942932	0.4133363962173462	0.4120679497718811	0.46981701254844666	0.3886701762676239	0.3750810921192169	0.6984644532203674	0.6201184988021851	0.38991087675094604	0.40496841073036194	0.603760838508606	0.2890811860561371	0.45416924357414246	0.36152976751327515	0.2833218574523926	0.5272441506385803	0.419999361038208	0.4349249303340912	0.35855308175086975	0.38597744703292847	0.3177919089794159	0.3562496602535248	0.32755690813064575	0.5950632691383362	0.22987490892410278	0.3420671224594116	0.3704284429550171	0.35314100980758667	0.4175399839878082	0.2603992223739624	0.34442901611328125	0.39639705419540405	0.2308523952960968	0.2528492510318756	0.31629061698913574	0.40563973784446716	0.2877684533596039	0.4434153139591217	0.37500494718551636	0.30814969539642334	0.5356822609901428	0.45610278844833374	0.2931601405143738	0.34614065289497375	0.4556802213191986	0.5048153400421143	0.41540759801864624	0.33447033166885376	0.5112707018852234	0.6306687593460083	0.47833070158958435	0.40356093645095825	0.4307294189929962	0.4841685891151428	0.6189923286437988	0.5936551690101624	0.603279173374176	0.2083137035369873	0.3788151144981384	0.26942235231399536	0.6682738661766052	0.65109783411026	0.4810742735862732	0.6045780777931213	0.5896024703979492	0.6032317280769348	0.4359533488750458	0.5730990767478943	0.5321585536003113	0.23971842229366302	0.3265021741390228	0.3740282654762268	0.49721434712409973	0.3463212251663208	0.47433775663375854	0.4875021278858185	0.49899622797966003	0.5761361122131348	0.40687623620033264	0.5124980211257935	0.32659459114074707	0.3426252007484436	0.48903340101242065	0.42912277579307556	0.3001920282840729	0.41911977529525757	0.8118237853050232	0.20444607734680176	0.39417481422424316	0.5311198234558105	0.4056002199649811	0.10326134413480759	0.5298123359680176	0.49730241298675537	0.42851564288139343	0.436139315366745	0.4813591241836548	0.4280931055545807	0.33180946111679077	0.48459991812705994	0.18315869569778442	0.38492530584335327	0.5456756949424744	0.33158770203590393	0.4836817681789398	0.3249131143093109	0.5207165479660034	0.593063235282898	0.4247085750102997	0.7041056156158447	0.5664770603179932	0.454736590385437	0.19338898360729218	0.2615850865840912	0.6419215202331543	0.406319797039032	0.33725497126579285	0.5375694036483765	0.3941805362701416	0.4284084141254425	0.36630842089653015	0.5517243146896362	0.48491957783699036	0.7169235944747925	0.41802436113357544	0.6523177623748779	0.3451412320137024	0.2927704155445099	0.47195184230804443	0.2769891321659088	0.18460948765277863	0.4050678014755249	0.355634480714798	0.43538349866867065	0.41025030612945557	0.40555065870285034	0.28639551997184753	0.5250503420829773	0.5559340715408325	0.20136885344982147	0.6202000379562378	0.47962039709091187	0.2959010899066925	0.6355831623077393	0.3871908485889435	0.3564581274986267	0.5109373927116394	0.3873433768749237	0.4038000702857971	0.34298375248908997	0.21757495403289795	0.5556721091270447	0.34653690457344055	0.360513836145401	0.5372354388237	0.30974555015563965	0.4587830603122711	0.388311505317688	0.309488445520401	0.5445432662963867	0.3093646764755249	0.4825812876224518	0.5885988473892212	0.44469571113586426	0.49926894903182983	0.38732072710990906	0.41809192299842834	0.38083016872406006	0.5090678334236145	0.6402469277381897	0.8161892294883728	0.5953159928321838	0.4957597255706787	0.4445689022541046	0.31116166710853577
